movieId,title,year,genres
597,Pretty Woman,1990,Comedy|Romance
598,Window to Paris,1994,Comedy|Fantasy
599,Wild Bunch@ The,1969,Adventure|Western
600,Love and a .45,1994,Action|Comedy|Crime
601,Batman V Superman: Dawn of Justice,2016,Action|Sci-Fi
602,Great Day in Harlem@ A,1994,Documentary
603,Bye Bye@ Love,1995,Comedy
604,Fantastic Beasts and Where to Find Them,2016,Fantasy|Family|Action
605,One Fine Day,1996,Drama|Romance
606,Candyman: Farewell to the Flesh,1995,Fantasy|Horror
607,Finding Dory,2016,Comedy|Family|Children
608,Fargo,1996,Comedy|Crime|Drama|Thriller
609,Homeward Bound II: Lost in San Francisco,1996,Adventure|Children
610,Heavy Metal,1981,Action|Adventure|Animation|Horror|Sci-Fi
611,Hellraiser: Bloodline,1996,Action|Horror|Sci-Fi
612,Pallbearer@ The,1996,Comedy
613,Jane Eyre,1996,Drama|Romance
614,Loaded,1994,Drama|Thriller
615,Bread and Chocolate,1973,Comedy|Drama
616,Aristocats@ The,1970,Animation|Children
617,Kubo and the Two Strings,2016,Family|Action|Children
618,Two Much,1995,Comedy|Romance
619,Ed,1996,Comedy
620,10 Cloverfield Lane,2016,Horror|Sci-Fi
621,Suicide Squad,2016,Action|Sci-Fi
622,Manchester by the Sea,2016,Drama|Romance
623,The Nice Guys,2016,Action|Comedy
624,X-Men: Apocalypse,2016,Action|Sci-Fi
625,The Conjuring 2,2016,Horror
626,Thin Line Between Love and Hate@ A,1996,Comedy
627,Last Supper@ The,1995,Drama|Thriller
628,Primal Fear,1996,Crime|Drama|Mystery|Thriller
629,Don�t Breathe,2016,Horror
630,Carried Away,1996,Drama|Romance
631,All Dogs Go to Heaven 2,1996,Adventure|Animation|Children|Fantasy|Musical|Romance
632,Land and Freedom,1995,Drama|War
633,Denise Calls Up,1995,Comedy
634,Kung Fu Panda 3,2016,Action|Fantasy|Family|Children|Animation
635,Family Thing@ A,1996,Comedy|Drama
636,The Handmaiden,2016,Romance|Thriller|Korean
637,Sgt. Bilko,1996,Comedy
638,Jack and Sarah,1995,Romance
639,Girl 6,1996,Comedy|Drama
640,Diabolique,1996,Drama|Thriller
641,Little Indian@ Big City,1994,Adventure|Children|Comedy
642,The Accountant,2016,Action
643,Star Trek Beyond,2016,Sci-Fi|Action
644,Ghostbusters,2016,Sci-Fi|Comedy
645,Nelly & Monsieur Arnaud,1995,Drama
646,War Dogs,2016,Comedy
647,Courage Under Fire,1996,Action|Crime|Drama|War
648,Mission: Impossible,1996,Action|Adventure|Mystery|Thriller
649,Cold Fever,1995,Comedy|Drama
650,Moll Flanders,1996,Drama
651,The Neon Demon,2016,Horror
652,The Magnificent Seven,2016,Action
653,Dragonheart,1996,Action|Adventure|Fantasy
654,Miss Peregrines Home for Peculiar Children,2016,Fantasy|Family
655,The BFG,2016,Family|Adventure
656,Eddie,1996,Comedy
657,Bad Moms,2016,Comedy
658,Terminator Genisys,2015,Action|Sci-Fi
659,Purple Noon,1960,Crime|Drama|Thriller
660,Ant-Man,2015,Sci-Fi|Action
661,James and the Giant Peach,1996,Adventure|Animation|Children|Fantasy|Musical
662,Fear,1996,Thriller
663,Kids in the Hall: Brain Candy,1996,Comedy
664,Faithful,1996,Comedy
665,Underground,1995,Comedy|Drama|War
666,All Things Fair,1995,Drama|Romance|War
667,Bloodsport 2,1996,Action
668,Song of the Little Road,1955,Drama
669,Mission Impossible - Rogue Nation,2015,Action
670,World of Apu@ The,1959,Drama
671,Mystery Science Theater 3000: The Movie,1996,Comedy|Sci-Fi
672,Creed,2015,Action
673,Space Jam,1996,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
674,Barbarella,1968,Adventure|Comedy|Sci-Fi
675,Room,2015,Thriller
676,Fast and Furious 7: Furious 7,2015,Action|Racing
677,The Man from U.N.C.L.E,2015,Action
678,Some Folks Call It a Sling Blade,1993,Drama|Thriller
679,Run of the Country@ The,1995,Drama
680,Alphaville,1965,Drama|Mystery|Romance|Sci-Fi|Thriller
681,Coup de torchon,1981,Crime
682,The Big Short,2015,Comedy
683,Tomorrowland,2015,Action|Sci-Fi
684,Steve Jobs,2015,Drama
685,It's My Party,1996,Drama
686,The Hateful Eight,2015,Western|Action
687,Straight Outta Compton,2015,Music|Drama
688,Operation Dumbo Drop,1995,Action|Adventure|Comedy|War
689,The Lobster,2015,Comedy
690,Jupiter Ascending,2015,Action|Sci-Fi
691,Mrs. Winterbourne,1996,Comedy|Romance
692,Solo,1996,Action|Sci-Fi|Thriller
693,The Good Dinosaur,2015,Comedy|Family|Children|Animation
694,Substitute@ The,1996,Action|Crime|Drama
695,True Crime,1996,Mystery|Thriller
696,Butterfly Kiss,1995,Drama|Thriller
697,Feeling Minnesota,1996,Drama|Romance
698,The Danish Girl,2015,Romance|Drama
699,Pixels,2015,Action|Comedy
700,Angus,1995,Comedy
701,Chappie,2015,Action|Sci-Fi
702,UNUSED AT PRESENT,3030,
703,Boys,1996,Drama
704,Quest@ The,1996,Action|Adventure
705,Cosi,1996,Comedy
706,UNUSED AT PRESENT,3030,
707,Mulholland Falls,1996,Crime|Drama|Thriller
708,Truth About Cats & Dogs@ The,1996,Comedy|Romance
709,Oliver & Company,1988,Adventure|Animation|Children|Comedy|Musical
710,Celtic Pride,1996,Comedy
711,Flipper,1996,Adventure|Children
712,Captives,1994,Crime|Drama|Romance|Thriller
713,Of Love and Shadows,1994,Drama
714,Dead Man,1995,Drama|Mystery|Western
715,Horseman on the Roof@ The,1995,Drama|Romance
716,Switchblade Sisters,1975,Crime
717,Mouth to Mouth,1995,Comedy
718,Visitors@ The,1993,Comedy|Fantasy|Sci-Fi
719,Multiplicity,1996,Comedy
720,Wallace & Gromit: The Best of Aardman Animation,1996,Adventure|Animation|Comedy
721,UNUSED AT PRESENT,3030,
722,Haunted World of Edward D. Wood Jr.@ The,1996,Documentary
723,UNUSED AT PRESENT,3030,
724,Craft@ The,1996,Drama|Fantasy|Horror|Thriller
725,Great White Hype@ The,1996,Comedy
726,Last Dance,1996,Drama
727,UNUSED AT PRESENT,3030,
728,Cold Comfort Farm,1995,Comedy
729,UNUSED AT PRESENT,3030,
730,Low Life,1994,Drama
731,Heaven's Prisoners,1996,Crime|Thriller
732,Original Gangstas,1996,Crime
733,Rock@ The,1996,Action|Adventure|Thriller
734,UNUSED AT PRESENT,3030,
735,Cemetery Man,1994,Horror
736,Twister,1996,Action|Adventure|Romance|Thriller
737,Barb Wire,1996,Action|Sci-Fi
738,UNUSED AT PRESENT,3030,
739,UNUSED AT PRESENT,3030,
740,UNUSED AT PRESENT,3030,
741,Ghost in the Shell,1995,Animation|Sci-Fi
742,Thinner,1996,Horror|Thriller
743,Spy Hard,1996,Comedy
744,UNUSED AT PRESENT,3030,
745,Wallace & Gromit: A Close Shave,1995,Animation|Children|Comedy
746,Force of Evil,1948,Film-Noir
747,Stupids@ The,1996,Comedy
748,Arrival@ The,1996,Action|Sci-Fi|Thriller
749,Man from Down Under@ The,1943,Drama
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Comedy|War
751,UNUSED AT PRESENT,3030,
752,UNUSED AT PRESENT,3030,
753,Month by the Lake@ A,1995,Comedy|Drama|Romance
754,Gold Diggers: The Secret of Bear Mountain,1995,Adventure|Children
755,UNUSED AT PRESENT,3030,
756,UNUSED AT PRESENT,3030,
757,UNUSED AT PRESENT,3030,
758,UNUSED AT PRESENT,3030,
759,UNUSED AT PRESENT,3030,
760,Stalingrad,1993,Drama|War
761,Phantom@ The,1996,Action|Adventure
762,Striptease,1996,Comedy|Crime
763,UNUSED AT PRESENT,3030,
764,Heavy,1995,Drama|Romance
765,Jack,1996,Comedy|Drama
766,I Shot Andy Warhol,1996,Drama
767,Grass Harp@ The,1995,Comedy|Drama
768,Someone Else's America,1995,Drama
769,Marlene Dietrich: Shadow and Light,1996,Documentary
770,UNUSED AT PRESENT,3030,
771,Life Is Rosy,1987,Comedy|Drama
772,UNUSED AT PRESENT,3030,
773,UNUSED AT PRESENT,3030,
774,UNUSED AT PRESENT,3030,
775,UNUSED AT PRESENT,3030,
776,UNUSED AT PRESENT,3030,
777,UNUSED AT PRESENT,3030,
778,Trainspotting,1996,Comedy|Crime|Drama
779,'Til There Was You,1997,Drama|Romance
780,Independence Day,1996,Action|Adventure|Sci-Fi|Thriller
781,Stealing Beauty,1996,Drama
782,Fan@ The,1996,Drama|Thriller
783,Hunchback of Notre Dame@ The,1996,Animation|Children|Drama|Musical|Romance
784,Cable Guy@ The,1996,Comedy|Thriller
785,Kingpin,1996,Comedy
786,Eraser,1996,Action|Drama|Thriller
787,UNUSED AT PRESENT,3030,
788,Nutty Professor@ The,1996,Comedy|Fantasy|Romance|Sci-Fi
789,UNUSED AT PRESENT,3030,
790,Unforgettable Summer@ An,1994,Drama
791,Last Klezmer: Leopold Kozlowski@ His Life and Music@ The,1994,Documentary
792,UNUSED AT PRESENT,3030,
793,UNUSED AT PRESENT,3030,
794,Midnight Dancers,1994,Comedy|Drama
795,UNUSED AT PRESENT,3030,
796,UNUSED AT PRESENT,3030,
797,Old Lady Who Walked in the Sea@ The,1991,Comedy
798,Daylight,1996,Action|Adventure|Drama|Thriller
799,Frighteners@ The,1996,Comedy|Horror|Thriller
800,Lone Star,1996,Drama|Mystery|Western
801,Harriet the Spy,1996,Children|Comedy
802,Phenomenon,1996,Drama|Romance
803,Walking and Talking,1996,Comedy|Drama|Romance
804,She's the One,1996,Comedy|Romance
805,Time to Kill@ A,1996,Drama|Thriller
806,American Buffalo,1996,Crime|Drama
807,UNUSED AT PRESENT,3030,
808,Alaska,1996,Adventure|Children
809,Fled,1996,Action|Adventure
810,Kazaam,1996,Children|Comedy|Fantasy
811,UNUSED AT PRESENT,3030,
812,UNUSED AT PRESENT,3030,
813,Larger Than Life,1996,Comedy
814,UNUSED AT PRESENT,3030,
815,UNUSED AT PRESENT,3030,
816,Two Deaths,1995,Drama
817,UNUSED AT PRESENT,3030,
818,Very Brady Sequel@ A,1996,Comedy
819,Stefano Quantestorie,1993,Comedy|Drama
820,UNUSED AT PRESENT,3030,
821,Crude Oasis@ The,1995,Drama|Romance
822,Hedd Wyn,1992,Drama|Romance|War
823,UNUSED AT PRESENT,3030,
824,Kaspar Hauser,1993,Drama|Mystery
825,UNUSED AT PRESENT,3030,
826,UNUSED AT PRESENT,3030,
827,UNUSED AT PRESENT,3030,
828,Adventures of Pinocchio@ The,1996,Adventure|Children
829,Joe's Apartment,1996,Comedy|Fantasy|Musical
830,First Wives Club@ The,1996,Comedy
831,Stonewall,1995,Drama
832,Ransom,1996,Crime|Thriller
833,High School High,1996,Comedy
834,Phat Beach,1996,Comedy
835,Foxfire,1996,Drama
836,Chain Reaction,1996,Action|Adventure|Thriller
837,Matilda,1996,Children|Comedy|Fantasy
838,Emma,1996,Comedy|Drama|Romance
839,Crow: City of Angels@ The,1996,Action|Thriller
840,House Arrest,1996,Children|Comedy
841,Eyes Without a Face,1959,Horror
842,Tales from the Crypt Presents: Bordello of Blood,1996,Comedy|Horror
843,Lotto Land,1995,Drama
844,Story of Xinghua@ The,1994,Drama
845,Day the Sun Turned Cold@ The,1994,Drama
846,Flirt,1995,Drama
847,Big Squeeze@ The,1996,Comedy|Drama
848,Spitfire Grill@ The,1996,Drama
849,Escape from L.A.,1996,Action|Adventure|Sci-Fi|Thriller
850,Cyclo,1995,Crime|Drama
851,Basquiat,1996,Drama
852,Tin Cup,1996,Comedy|Drama|Romance
853,Dingo,1991,Drama
854,Ballad of Narayama@ The,1958,Drama
855,Every Other Weekend,1990,Drama
856,Mille bolle blu,1993,Comedy
857,Crows and Sparrows,1949,Drama
858,Godfather@ The,1972,Crime|Drama
859,UNUSED AT PRESENT,3030,
860,UNUSED AT PRESENT,3030,
861,Police Story 3: Supercop,1992,Action|Comedy|Crime|Thriller
862,UNUSED AT PRESENT,3030,
863,UNUSED AT PRESENT,3030,
864,Wife@ The,1995,Comedy|Drama
865,Small Faces,1996,Drama
866,Bound,1996,Crime|Drama|Romance|Thriller
867,UNUSED AT PRESENT,3030,
868,Death in Brunswick,1991,Comedy
869,Kansas City,1996,Crime|Drama|Musical|Thriller
870,Gone Fishin',1997,Comedy
871,Lover's Knot,1996,Comedy
872,UNUSED AT PRESENT,3030,
873,Shadow of Angels,1976,Drama
874,UNUSED AT PRESENT,3030,
875,Nothing to Lose,1994,Action|Crime|Drama
876,Supercop 2,1993,Action|Comedy|Crime|Thriller
877,UNUSED AT PRESENT,3030,
878,UNUSED AT PRESENT,3030,
879,Relic@ The,1997,Horror|Thriller
880,Island of Dr. Moreau@ The,1996,Sci-Fi|Thriller
881,First Kid,1996,Children|Comedy
882,Trigger Effect@ The,1996,Drama|Thriller
883,UNUSED AT PRESENT,3030,
884,Sweet Nothing,1996,Drama
885,Bogus,1996,Children|Drama|Fantasy
886,Bulletproof,1996,Action|Comedy|Crime
887,UNUSED AT PRESENT,3030,
888,Land Before Time III: The Time of the Great Giving,1995,Adventure|Animation|Children|Musical
889,1-900@ (06),1994,Drama|Romance
890,UNUSED AT PRESENT,3030,
891,Halloween 6: The Curse of Michael Myers,1995,Horror|Thriller
892,Twelfth Night,1996,Comedy|Drama|Romance
893,Mother Night,1996,Drama
894,UNUSED AT PRESENT,3030,
895,Venice/Venice,1992,Drama
896,Wild Reeds,1994,Drama
897,For Whom the Bell Tolls,1943,Adventure|Drama|Romance|War
898,Philadelphia Story@ The,1940,Comedy|Drama|Romance
899,Singin' in the Rain,1952,Comedy|Musical|Romance
900,American in Paris@ An,1951,Musical|Romance
901,Funny Face,1957,Comedy|Musical
902,Breakfast at Tiffany's,1961,Drama|Romance
903,Vertigo,1958,Drama|Mystery|Romance|Thriller
904,Rear Window,1954,Mystery|Thriller
905,It Happened One Night,1934,Comedy|Romance
906,Gaslight,1944,Drama|Thriller
907,Gay Divorcee@ The,1934,Comedy|Musical|Romance
908,North by Northwest,1959,Action|Adventure|Mystery|Romance|Thriller
909,Apartment@ The,1960,Comedy|Drama|Romance
910,Some Like It Hot,1959,Comedy|Crime
911,Charade,1963,Comedy|Crime|Mystery|Romance|Thriller
912,Casablanca,1942,Drama|Romance
913,Maltese Falcon@ The,1941,Film-Noir|Mystery
914,My Fair Lady,1964,Comedy|Drama|Musical|Romance
915,Sabrina,1954,Comedy|Romance
916,Roman Holiday,1953,Comedy|Drama|Romance
917,Little Princess@ The,1939,Children|Drama
918,Meet Me in St. Louis,1944,Musical
919,Wizard of Oz@ The,1939,Adventure|Children|Fantasy|Musical
920,Gone with the Wind,1939,Drama|Romance|War
921,My Favorite Year,1982,Comedy
922,Sunset Blvd.,1950,Drama|Film-Noir|Romance
923,Citizen Kane,1941,Drama|Mystery
924,2001: A Space Odyssey,1968,Adventure|Drama|Sci-Fi
925,UNUSED AT PRESENT,3030,
926,All About Eve,1950,Drama
927,Women@ The,1939,Comedy
928,Rebecca,1940,Drama|Mystery|Romance|Thriller
929,Foreign Correspondent,1940,Drama|Film-Noir|Mystery|Thriller
930,Notorious,1946,Film-Noir|Romance|Thriller
931,Spellbound,1945,Mystery|Romance|Thriller
932,Affair to Remember@ An,1957,Drama|Romance
933,To Catch a Thief,1955,Crime|Mystery|Romance|Thriller
934,Father of the Bride,1950,Comedy
935,Band Wagon@ The,1953,Comedy|Musical
936,Ninotchka,1939,Comedy|Romance
937,Love in the Afternoon,1957,Comedy|Romance
938,Gigi,1958,Musical
939,Reluctant Debutante@ The,1958,Comedy|Drama
940,Adventures of Robin Hood@ The,1938,Action|Adventure|Romance
941,Mark of Zorro@ The,1940,Adventure
942,Laura,1944,Crime|Film-Noir|Mystery
943,Ghost and Mrs. Muir@ The,1947,Drama|Fantasy|Romance
944,Lost Horizon,1937,Drama
945,Top Hat,1935,Comedy|Musical|Romance
946,To Be or Not to Be,1942,Comedy|Drama|War
947,My Man Godfrey,1936,Comedy|Romance
948,Giant,1956,Drama|Romance|Western
949,East of Eden,1955,Drama
950,Thin Man@ The,1934,Comedy|Crime
951,His Girl Friday,1940,Comedy|Romance
952,Around the World in 80 Days,1956,Adventure|Comedy
953,It's a Wonderful Life,1946,Drama|Fantasy|Romance
954,Mr. Smith Goes to Washington,1939,Drama
955,Bringing Up Baby,1938,Comedy|Romance
956,Penny Serenade,1941,Drama|Romance
957,UNUSED AT PRESENT,3030,
958,UNUSED AT PRESENT,3030,
959,Of Human Bondage,1934,Drama
960,Angel on My Shoulder,1946,Crime|Drama
961,Little Lord Fauntleroy,1936,Drama
962,They Made Me a Criminal,1939,Crime|Drama
963,Inspector General@ The,1949,Musical
964,Angel and the Badman,1947,Romance|Western
965,39 Steps@ The,1935,Drama|Mystery|Thriller
966,Walk in the Sun@ A,1945,War
967,Outlaw@ The,1943,Western
968,Night of the Living Dead,1968,Horror|Sci-Fi|Thriller
969,African Queen@ The,1951,Adventure|Comedy|Romance|War
970,Beat the Devil,1953,Adventure|Comedy|Crime|Drama|Romance
971,Cat on a Hot Tin Roof,1958,Drama
972,Last Time I Saw Paris@ The,1954,Drama
973,Meet John Doe,1941,Comedy|Drama
974,Algiers,1938,Drama|Romance
975,UNUSED AT PRESENT,3030,
976,Farewell to Arms@ A,1932,Romance|War
977,UNUSED AT PRESENT,3030,
978,UNUSED AT PRESENT,3030,
979,UNUSED AT PRESENT,3030,
980,UNUSED AT PRESENT,3030,
981,Dangerous Ground,1997,Drama
982,Picnic,1955,Drama
983,UNUSED AT PRESENT,3030,
984,Pompatus of Love@ The,1996,Comedy|Drama
985,Small Wonders,1995,Documentary
986,Fly Away Home,1996,Adventure|Children
987,UNUSED AT PRESENT,3030,
988,Grace of My Heart,1996,Comedy|Drama
989,Brother of Sleep,1995,Drama
990,Maximum Risk,1996,Action|Adventure|Thriller
991,Michael Collins,1996,Drama
992,Rich Man's Wife@ The,1996,Thriller
993,Infinity,1996,Drama
994,Big Night,1996,Comedy|Drama
995,UNUSED AT PRESENT,3030,
996,Last Man Standing,1996,Action|Crime|Drama|Thriller
997,Caught,1996,Drama|Thriller
998,Set It Off,1996,Action|Crime
999,2 Days in the Valley,1996,Crime|Film-Noir
1000,Curdled,1996,Crime
1001,UNUSED AT PRESENT,3030,
1002,Ed's Next Move,1996,Comedy|Romance
1003,Extreme Measures,1996,Drama|Thriller
1004,Glimmer Man@ The,1996,Action|Thriller
1005,D3: The Mighty Ducks,1996,Children|Comedy
1006,Chamber@ The,1996,Drama
1007,Apple Dumpling Gang@ The,1975,Children|Comedy|Western
1008,Davy Crockett@ King of the Wild Frontier,1955,Adventure|Western
1009,Escape to Witch Mountain,1975,Adventure|Children|Fantasy
1010,Love Bug@ The,1969,Children|Comedy
1011,Herbie Rides Again,1974,Adventure|Children|Comedy
1012,Old Yeller,1957,Children|Drama
1013,Parent Trap@ The,1961,Children|Comedy|Romance
1014,Pollyanna,1960,Children|Comedy|Drama
1015,Homeward Bound: The Incredible Journey,1993,Adventure|Children|Drama
1016,Shaggy Dog@ The,1959,Children|Comedy
1017,Swiss Family Robinson,1960,Adventure|Children
1018,That Darn Cat!,1965,Children|Comedy|Mystery
1019,20@ 000 Leagues Under the Sea,1954,Adventure|Drama|Sci-Fi
1020,Cool Runnings,1993,Comedy
1021,Angels in the Outfield,1994,Children|Comedy
1022,Cinderella,1950,Animation|Children|Fantasy|Musical|Romance
1023,Winnie the Pooh and the Blustery Day,1968,Animation|Children|Musical
1024,Three Caballeros@ The,1945,Animation|Children|Musical
1025,Sword in the Stone@ The,1963,Animation|Children|Fantasy|Musical
1026,UNUSED AT PRESENT,3030,
1027,Robin Hood: Prince of Thieves,1991,Adventure|Drama
1028,Mary Poppins,1964,Children|Comedy|Fantasy|Musical
1029,Dumbo,1941,Animation|Children|Drama|Musical
1030,Pete's Dragon,1977,Adventure|Animation|Children|Musical
1031,Bedknobs and Broomsticks,1971,Adventure|Children|Musical
1032,Alice in Wonderland,1951,Adventure|Animation|Children|Fantasy|Musical
1033,Fox and the Hound@ The,1981,Animation|Children|Drama
1034,Freeway,1996,Comedy|Crime|Drama|Thriller
1035,Sound of Music@ The,1965,Musical|Romance
1036,Die Hard,1988,Action|Crime|Thriller
1037,Lawnmower Man@ The,1992,Action|Horror|Sci-Fi|Thriller
1038,Unhook the Stars,1996,Drama
1039,UNUSED AT PRESENT,3030,
1040,Secret Agent@ The,1996,Drama
1041,Secrets & Lies,1996,Drama
1042,That Thing You Do!,1996,Comedy|Drama
1043,To Gillian on Her 37th Birthday,1996,Drama|Romance
1044,Surviving Picasso,1996,Drama
1045,Love Is All There Is,1996,Comedy|Drama
1046,Beautiful Thing,1996,Drama|Romance
1047,Long Kiss Goodnight@ The,1996,Action|Drama|Thriller
1048,UNUSED AT PRESENT,3030,
1049,Ghost and the Darkness@ The,1996,Action|Adventure
1050,Looking for Richard,1996,Documentary|Drama
1051,Trees Lounge,1996,Drama
1052,Proprietor@ The,1996,Drama
1053,Normal Life,1996,Crime|Drama|Romance
1054,Get on the Bus,1996,Drama
1055,Shadow Conspiracy,1997,Thriller
1056,Jude,1996,Drama
1057,Everyone Says I Love You,1996,Comedy|Musical|Romance
1058,Bitter Sugar,1996,Drama
1059,William Shakespeare's Romeo + Juliet,1996,Drama|Romance
1060,Swingers,1996,Comedy|Drama
1061,Sleepers,1996,Thriller
1062,Sunchaser@ The,1996,Drama
1063,Johns,1996,Drama
1064,Aladdin and the King of Thieves,1996,Animation|Children|Comedy|Fantasy|Musical|Romance
1065,UNUSED AT PRESENT,3030,
1066,Shall We Dance,1937,Comedy|Musical|Romance
1067,Damsel in Distress@ A,1937,Comedy|Musical|Romance
1068,Crossfire,1947,Crime|Film-Noir
1069,Murder@ My Sweet,1944,Crime|Film-Noir|Thriller
1070,UNUSED AT PRESENT,3030,
1071,For the Moment,1994,Romance|War
1072,UNUSED AT PRESENT,3030,
1073,Willy Wonka & the Chocolate Factory,1971,Children|Comedy|Fantasy|Musical
1074,UNUSED AT PRESENT,3030,
1075,UNUSED AT PRESENT,3030,
1076,Innocents@ The,1961,Drama|Horror|Thriller
1077,Sleeper,1973,Comedy|Sci-Fi
1078,Bananas,1971,Comedy|War
1079,Fish Called Wanda@ A,1988,Comedy|Crime
1080,Monty Python's Life of Brian,1979,Comedy
1081,Victor/Victoria,1982,Comedy|Musical|Romance
1082,Candidate@ The,1972,Drama
1083,Great Race@ The,1965,Comedy|Musical
1084,Bonnie and Clyde,1967,Crime|Drama
1085,Old Man and the Sea@ The,1958,Adventure|Drama
1086,Dial M for Murder,1954,Crime|Mystery|Thriller
1087,Madame Butterfly,1995,Musical
1088,Dirty Dancing,1987,Drama|Musical|Romance
1089,Reservoir Dogs,1992,Crime|Mystery|Thriller
1090,Platoon,1986,Drama|War
1091,Weekend at Bernie's,1989,Comedy
1092,Basic Instinct,1992,Crime|Mystery|Thriller
1093,Doors@ The,1991,Drama
1094,Crying Game@ The,1992,Drama|Romance|Thriller
1095,Glengarry Glen Ross,1992,Drama
1096,Sophie's Choice,1982,Drama
1097,E.T. the Extra-Terrestrial,1982,Children|Drama|Sci-Fi
1098,Search for One-eye Jimmy@ The,1996,Comedy
1099,Christmas Carol@ A,1938,Children|Drama|Fantasy
1100,Days of Thunder,1990,Action|Drama|Romance
1101,Top Gun,1986,Action|Romance
